0,1,2,3,4,5,6,7
0.0002547327894717455,0.05,0.04,0.01776273131297144,0.05657200515270233,0.09,0.07,0.05458034068362207
0.000634470023214817,0.03,0.06,0.008239441256044602,0.0013965492835268378,0.05,0.02,0.007093841478587433
0.0067347013391554356,0.22,0.18,0.091966211513375,0.00549837201833725,0.25,0.22,0.048115860821204705
0.46369922161102295,0.8,0.54,0.9502009882776095,0.7995414137840271,0.75,0.6,0.9442422585780705
0.021534370258450508,0.13,0.08,0.022066243686151708,0.0105624720454216,0.35,0.22,0.05460963783917551
0.004162621684372425,0.03,0.01,0.026918969972454476,0.0006835727253928781,0.03,0.03,0.007313681023964723
0.13196824491024017,0.34,0.22,0.29471791907482486,0.17097625136375427,0.51,0.46,0.3041945215695455
0.001578200375661254,0.03,0.03,0.006765656068962977,0.00013254252553451806,0.03,0.01,0.0020866867318016956
0.0050638094544410706,0.13,0.06,0.02188306987734443,0.01261334028095007,0.15,0.12,0.007418241436911213
0.002317870268598199,0.04,0.01,0.055993226551588164,0.010392663069069386,0.06,0.06,0.03394722632505317
0.24156156182289124,0.25,0.26,0.19040211109794597,0.18165743350982666,0.39,0.47,0.6365803840191434
0.008138850331306458,0.1,0.07,0.04087947621560061,0.0006921968888491392,0.11,0.17,0.013714925975394214
0.0003494525735732168,0.01,0.0,0.011670472303748663,0.001132841920480132,0.02,0.0,0.015103868015280292
0.5567033290863037,0.36,0.25,0.2403959512932489,0.3259458541870117,0.37,0.36,0.45266712795215813
0.05880765616893768,0.11,0.03,0.08605328774368871,0.7035952210426331,0.35,0.4,0.7556537393259608
0.0802961215376854,0.31,0.26,0.2893111261377563,0.22359098494052887,0.3,0.31,0.7135166232518982
0.014653310179710388,0.19,0.21,0.08704398762639354,0.030623165890574455,0.05,0.1,0.03266679401731269
0.0015730051090940833,0.08,0.09,0.015677999645336286,0.0072813634760677814,0.08,0.05,0.03160985074004898
8.571229409426451e-05,0.0,0.05,0.006389890599046647,0.00025346357142552733,0.0,0.02,0.008510632711686335
0.012361218221485615,0.11,0.12,0.07409047248222876,0.006848634220659733,0.07,0.22,0.05356674122317845
0.0020752421114593744,0.09,0.12,0.02271130724145802,0.042497940361499786,0.28,0.2,0.0351878021153116
